mgi_symbol	ensembl_gene_id
Lockd	ENSMUSG00000098318
Lonp2	ENSMUSG00000047866
Lonrf1	ENSMUSG00000039633
Loxl2	ENSMUSG00000034205
Lpar6	ENSMUSG00000033446
Lpcat3	ENSMUSG00000004270
Lpl	ENSMUSG00000015568
Lrch1	ENSMUSG00000068015
Lrfn1	ENSMUSG00000030600
Lrfn3	ENSMUSG00000036957
Lrguk	ENSMUSG00000056215
Lrig1	ENSMUSG00000030029
Lrmda	ENSMUSG00000063458
Lrp1	ENSMUSG00000040249
Lrp10	ENSMUSG00000022175
Lrp11	ENSMUSG00000019796
Lrp11	ENSMUSG00000116377
Lrp3	ENSMUSG00000001802
Lrp6	ENSMUSG00000030201
Lrrc1	ENSMUSG00000032352
Lrrc20	ENSMUSG00000037151
Lrrc27	ENSMUSG00000015980
Lrrc27	ENSMUSG00000111011
Lrrc28	ENSMUSG00000030556
Lrrc3	ENSMUSG00000051652
Lrrc3b	ENSMUSG00000045201
Lrrc49	ENSMUSG00000047766
Lrrc4b	ENSMUSG00000047085
Lrrc51	ENSMUSG00000064307
Lrrc56	ENSMUSG00000038637
Lrrc61	ENSMUSG00000073096
Lrrc75b	ENSMUSG00000046807
Lrrfip2	ENSMUSG00000032497
Lrriq1	ENSMUSG00000019892
Lrrk1	ENSMUSG00000015133
Lrrn1	ENSMUSG00000034648
Lrrtm1	ENSMUSG00000060780
Lrrtm3	ENSMUSG00000042846
Lrrtm4	ENSMUSG00000052581
Lsm1	ENSMUSG00000037296
Lsm14a	ENSMUSG00000066568
Lsm3	ENSMUSG00000034192
Lsm4	ENSMUSG00000031848
Lsm4	ENSMUSG00000110900
Lsm5	ENSMUSG00000091625
Lsm6	ENSMUSG00000031683
Lsm7	ENSMUSG00000035215
Lsm8	ENSMUSG00000044155
Lsp1	ENSMUSG00000018819
Lss	ENSMUSG00000033105
Lta4h	ENSMUSG00000015889
Ltbr	ENSMUSG00000030339
Ltv1	ENSMUSG00000019814
Luc7l2	ENSMUSG00000029823
Lum	ENSMUSG00000036446
Luzp2	ENSMUSG00000063297
Lyrm1	ENSMUSG00000030922
Lysmd2	ENSMUSG00000032184
Lysmd4	ENSMUSG00000043831
Lyve1	ENSMUSG00000030787
Lyz2	ENSMUSG00000069516
Lztfl1	ENSMUSG00000025245
Lzts1	ENSMUSG00000036306
M6pr	ENSMUSG00000007458
Mad1l1	ENSMUSG00000029554
Mad2l1	ENSMUSG00000029910
Maf	ENSMUSG00000055435
Mafk	ENSMUSG00000018143
Mag	ENSMUSG00000036634
Magi1	ENSMUSG00000045095
Magohb	ENSMUSG00000030188
Mak16	ENSMUSG00000031578
Malsu1	ENSMUSG00000029815
Maml2	ENSMUSG00000031925
Mamstr	ENSMUSG00000042918
Man1a	ENSMUSG00000003746
Man2a2	ENSMUSG00000038886
Man2b1	ENSMUSG00000005142
Man2c1	ENSMUSG00000032295
Man2c1os	ENSMUSG00000086728
Manf	ENSMUSG00000032575
Mansc1	ENSMUSG00000032718
Map10	ENSMUSG00000050930
Map1lc3b	ENSMUSG00000031812
Map1s	ENSMUSG00000019261
Map2k1	ENSMUSG00000004936
Map2k2	ENSMUSG00000035027
Map2k5	ENSMUSG00000058444
Map2k7	ENSMUSG00000002948
Map3k10	ENSMUSG00000040390
Map3k21	ENSMUSG00000031853
Map3k5	ENSMUSG00000071369
Map4	ENSMUSG00000032479
Map6	ENSMUSG00000055407
Map7	ENSMUSG00000019996
Mapk1ip1	ENSMUSG00000041775
Mapk1ip1l	ENSMUSG00000021840
Mapk3	ENSMUSG00000063065
Mapk6	ENSMUSG00000042688
Mapk8	ENSMUSG00000021936
Mapkapk3	ENSMUSG00000032577
Marcks	ENSMUSG00000069662
Mark4	ENSMUSG00000030397
Marveld3	ENSMUSG00000001672
Mast1	ENSMUSG00000053693
Mast3	ENSMUSG00000031833
Mast3	ENSMUSG00000110763
Mat2a	ENSMUSG00000053907
Mat2a	ENSMUSG00000104463
Matk	ENSMUSG00000004933
Mau2	ENSMUSG00000031858
Maz	ENSMUSG00000030678
Mbd3	ENSMUSG00000035478
Mbd4	ENSMUSG00000030322
Mbd6	ENSMUSG00000025409
Mblac1	ENSMUSG00000049285
Mbnl2	ENSMUSG00000022139
Mboat7	ENSMUSG00000035596
Mbtps1	ENSMUSG00000031835
Mcam	ENSMUSG00000032135
Mcee	ENSMUSG00000033429
Mcf2l	ENSMUSG00000031442
Mcm2	ENSMUSG00000002870
Mcm3ap	ENSMUSG00000001150
Mcm5	ENSMUSG00000005410
Mcm7	ENSMUSG00000029730
Mcm9	ENSMUSG00000058298
Mcmbp	ENSMUSG00000048170
Mcoln1	ENSMUSG00000004567
Mcph1	ENSMUSG00000039842
Mctp2	ENSMUSG00000032776
Mcu	ENSMUSG00000009647
Mdm1	ENSMUSG00000020212
Mdm2	ENSMUSG00000020184
Mdp1	ENSMUSG00000002329
Me1	ENSMUSG00000032418
Me3	ENSMUSG00000030621
Med16	ENSMUSG00000013833
Med17	ENSMUSG00000031935
Med21	ENSMUSG00000030291
Med23	ENSMUSG00000019984
Med25	ENSMUSG00000002968
Med26	ENSMUSG00000045248
Med29	ENSMUSG00000003444
Med4	ENSMUSG00000022109
Medag	ENSMUSG00000029659
Mef2a	ENSMUSG00000030557
Megf8	ENSMUSG00000045039
Meis3	ENSMUSG00000041420
Mepce	ENSMUSG00000029726
Mesd	ENSMUSG00000038503
Mest	ENSMUSG00000051855
Metap2	ENSMUSG00000036112
Mettl1	ENSMUSG00000006732
Mettl17	ENSMUSG00000004561
Mettl25	ENSMUSG00000036009
Mettl3	ENSMUSG00000022160
Mettl6	ENSMUSG00000021891
Mettl9	ENSMUSG00000030876
Mex3b	ENSMUSG00000057706
Mex3d	ENSMUSG00000048696
Mfap3l	ENSMUSG00000031647
Mfap5	ENSMUSG00000030116
Mfge8	ENSMUSG00000030605
Mfhas1	ENSMUSG00000070056
Mfsd12	ENSMUSG00000034854
Mfsd4b1	ENSMUSG00000038522
Mfsd4b4	ENSMUSG00000096687
Mgat4c	ENSMUSG00000019888
Mgll	ENSMUSG00000033174
Mgmt	ENSMUSG00000054612
Mgst1	ENSMUSG00000008540
Mical1	ENSMUSG00000019823
Mical2	ENSMUSG00000038244
Mical3	ENSMUSG00000051586
Micu1	ENSMUSG00000020111
Micu2	ENSMUSG00000021973
Micu3	ENSMUSG00000039478
Midn	ENSMUSG00000035621
Mier2	ENSMUSG00000042570
Mif	ENSMUSG00000033307
Mill2	ENSMUSG00000040987
Mindy2	ENSMUSG00000042444
Mios	ENSMUSG00000042447
Mipep	ENSMUSG00000021993
Mir124a-1hg	ENSMUSG00000097545
Mitf	ENSMUSG00000035158
Mki67	ENSMUSG00000031004
Mkln1	ENSMUSG00000025609
Mkln1os	ENSMUSG00000086212
Mknk2	ENSMUSG00000020190
Mkrn1	ENSMUSG00000029922
Mkrn2	ENSMUSG00000000439
Mkrn3	ENSMUSG00000070527
Mlf2	ENSMUSG00000030120
Mlh1	ENSMUSG00000032498
Mlip	ENSMUSG00000032355
Mlycd	ENSMUSG00000074064
Mmaa	ENSMUSG00000037022
Mmd2	ENSMUSG00000039533
Mmp14	ENSMUSG00000000957
Mmp15	ENSMUSG00000031790
Mmrn2	ENSMUSG00000041445
Mns1	ENSMUSG00000032221
Mob1a	ENSMUSG00000043131
Mob2	ENSMUSG00000025147
Mob3a	ENSMUSG00000003348
Mogs	ENSMUSG00000030036
Mon1a	ENSMUSG00000032583
Mon1b	ENSMUSG00000078908
Mon2	ENSMUSG00000034602
Morf4l1	ENSMUSG00000062270
Mosmo	ENSMUSG00000046096
Mospd3	ENSMUSG00000037221
Moxd1	ENSMUSG00000020000
Mphosph10	ENSMUSG00000030521
Mphosph6	ENSMUSG00000031843
Mphosph8	ENSMUSG00000079184
Mpi	ENSMUSG00000032306
Mpp6	ENSMUSG00000038388
Mpv17l2	ENSMUSG00000035559
Mpv17l2	ENSMUSG00000111476
Mpzl3	ENSMUSG00000070305
Mrap2	ENSMUSG00000042761
Mras	ENSMUSG00000032470
Mre11a	ENSMUSG00000031928
Mrgpra2a	ENSMUSG00000093973
Mrgpra2b	ENSMUSG00000096719
Mrgpra3	ENSMUSG00000078698
Mrgprb5	ENSMUSG00000070551
Mrgprd	ENSMUSG00000051207
Mrgpre	ENSMUSG00000048965
Mri1	ENSMUSG00000004996
Mrm2	ENSMUSG00000029557
Mrpl17	ENSMUSG00000030879
Mrpl19	ENSMUSG00000030045
Mrpl23	ENSMUSG00000037772
Mrpl3	ENSMUSG00000032563
Mrpl34	ENSMUSG00000034880
Mrpl35	ENSMUSG00000052962
Mrpl4	ENSMUSG00000003299
Mrpl42	ENSMUSG00000062981
Mrpl46	ENSMUSG00000030612
Mrpl48	ENSMUSG00000030706
Mrpl51	ENSMUSG00000030335
Mrpl52	ENSMUSG00000010406
Mrpl54	ENSMUSG00000034932
Mrpl57	ENSMUSG00000021967
Mrps11	ENSMUSG00000030611
Mrps12	ENSMUSG00000045948
Mrps16	ENSMUSG00000049960
Mrps22	ENSMUSG00000032459
Mrps25	ENSMUSG00000014551
Mrps31	ENSMUSG00000031533
Mrps33	ENSMUSG00000029918
Mrps35	ENSMUSG00000040112
Msantd2	ENSMUSG00000042138
Msantd4	ENSMUSG00000041124
Msl2	ENSMUSG00000066415
Msl3l2	ENSMUSG00000047669
Msmo1	ENSMUSG00000031604
Msra	ENSMUSG00000054733
Msrb3	ENSMUSG00000051236
Mst1r	ENSMUSG00000032584
Mt1	ENSMUSG00000031765
Mt2	ENSMUSG00000031762
Mt3	ENSMUSG00000031760
Mtag2	ENSMUSG00000091510
Mterf2	ENSMUSG00000049038
Mtfmt	ENSMUSG00000059183
Mtg1	ENSMUSG00000039018
Mthfd1l	ENSMUSG00000040675
Mthfd2	ENSMUSG00000005667
Mthfs	ENSMUSG00000066442
Mthfsd	ENSMUSG00000031816
Mthfsl	ENSMUSG00000079427
Mtif3	ENSMUSG00000016510
Mtmr10	ENSMUSG00000030522
Mtmr14	ENSMUSG00000030269
Mtmr2	ENSMUSG00000031918
Mtmr6	ENSMUSG00000021987
Mtmr7	ENSMUSG00000039431
Mtmr9	ENSMUSG00000035078
Mto1	ENSMUSG00000032342
Mtpn	ENSMUSG00000029840
Mtrf1	ENSMUSG00000022022
Mtrf1l	ENSMUSG00000019774
Mturn	ENSMUSG00000038065
Mtus1	ENSMUSG00000045636
Mtus2	ENSMUSG00000029651
Mustn1	ENSMUSG00000042485
Mvb12a	ENSMUSG00000031813
Mvd	ENSMUSG00000006517
Mvp	ENSMUSG00000030681
Mxd1	ENSMUSG00000001156
Myadm	ENSMUSG00000068566
Myadm	ENSMUSG00000097829
Mycbp2	ENSMUSG00000033004
Myct1	ENSMUSG00000046916
Myd88	ENSMUSG00000032508
Myh14	ENSMUSG00000030739
Myl6	ENSMUSG00000090841
Myl6b	ENSMUSG00000039824
Mylpf	ENSMUSG00000030672
Myo1a	ENSMUSG00000025401
Myo1e	ENSMUSG00000032220
Myo5a	ENSMUSG00000034593
Myo6	ENSMUSG00000033577
Myo7a	ENSMUSG00000030761
Myo9a	ENSMUSG00000039585
Myo9b	ENSMUSG00000004677
Mypop	ENSMUSG00000048481
Myrip	ENSMUSG00000041794
Mzf1	ENSMUSG00000030380
Mzt1	ENSMUSG00000033186
N4bp1	ENSMUSG00000031652
N4bp2l1	ENSMUSG00000041132
N4bp2l2	ENSMUSG00000029655
Naa16	ENSMUSG00000022020
Naa30	ENSMUSG00000036282
Nab2	ENSMUSG00000025402
Nabp2	ENSMUSG00000025374
Naca	ENSMUSG00000061315
Nacc1	ENSMUSG00000001910
Nadsyn1	ENSMUSG00000031090
Nae1	ENSMUSG00000031878
Naf1	ENSMUSG00000014907
Nagk	ENSMUSG00000034744
Nalcn	ENSMUSG00000000197
Nanos3	ENSMUSG00000056155
Nap1l1	ENSMUSG00000058799
Nap1l4	ENSMUSG00000059119
Nap1l5	ENSMUSG00000055430
Napa	ENSMUSG00000006024
Nars2	ENSMUSG00000018995
Nat14	ENSMUSG00000035285
Nat2	ENSMUSG00000051147
Nat8f1	ENSMUSG00000057103
Nav2	ENSMUSG00000052512
Nav3	ENSMUSG00000020181
Naxd	ENSMUSG00000031505
Nbeal2	ENSMUSG00000056724
Ncam1	ENSMUSG00000039542
Ncan	ENSMUSG00000002341
Ncapd2	ENSMUSG00000038252
Ncapd3	ENSMUSG00000035024
Nccrp1	ENSMUSG00000047586
Nck1	ENSMUSG00000032475
Nckipsd	ENSMUSG00000032598
Nckipsd	ENSMUSG00000107055
Ncln	ENSMUSG00000020238
Ncoa4	ENSMUSG00000056234
Ncoa7	ENSMUSG00000039697
Ndfip2	ENSMUSG00000053253
Ndn	ENSMUSG00000033585
Ndnf	ENSMUSG00000049001
Ndrg2	ENSMUSG00000004558
Ndrg4	ENSMUSG00000036564
Ndst2	ENSMUSG00000039308
Ndufa12	ENSMUSG00000020022
Ndufa13	ENSMUSG00000036199
Ndufa3	ENSMUSG00000035674
Ndufa4	ENSMUSG00000029632
Ndufa5	ENSMUSG00000023089
Ndufa9	ENSMUSG00000000399
Ndufab1	ENSMUSG00000030869
Ndufaf3	ENSMUSG00000070283
Ndufb2	ENSMUSG00000002416
Ndufb7	ENSMUSG00000033938
Ndufc2	ENSMUSG00000030647
Ndufs7	ENSMUSG00000020153
Necab2	ENSMUSG00000031837
Necap1	ENSMUSG00000030327
Nectin1	ENSMUSG00000032012
Nectin2	ENSMUSG00000062300
Nedd1	ENSMUSG00000019988
Nedd4	ENSMUSG00000032216
Nedd8	ENSMUSG00000010376
Nefl	ENSMUSG00000022055
Nefm	ENSMUSG00000022054
Neil1	ENSMUSG00000032298
Neil2	ENSMUSG00000035121
Nek1	ENSMUSG00000031644
Nek3	ENSMUSG00000031478
Nek4	ENSMUSG00000021918
Nell1	ENSMUSG00000055409
Nemp1	ENSMUSG00000040195
Neo1	ENSMUSG00000032340
Neto2	ENSMUSG00000036902
Neurog3	ENSMUSG00000044312
Nfat5	ENSMUSG00000003847
Nfatc2ip	ENSMUSG00000030722
Nfatc3	ENSMUSG00000031902
Nfic	ENSMUSG00000055053
Nfix	ENSMUSG00000001911
Nfkbib	ENSMUSG00000030595
Nfkbid	ENSMUSG00000036931
Nfrkb	ENSMUSG00000042185
Nfu1	ENSMUSG00000029993
Nfyb	ENSMUSG00000020248
Ngdn	ENSMUSG00000022204
Ngly1	ENSMUSG00000021785
Ngrn	ENSMUSG00000047084
Nhsl1	ENSMUSG00000039835
Nicn1	ENSMUSG00000032606
Nip7	ENSMUSG00000031917
Nipa1	ENSMUSG00000047037
Nipa2	ENSMUSG00000030452
Nisch	ENSMUSG00000021910
Nkain2	ENSMUSG00000069670
Nkd1	ENSMUSG00000031661
Nkiras1	ENSMUSG00000021772
Nktr	ENSMUSG00000032525
Nkx6-2	ENSMUSG00000041309
Nlrc5	ENSMUSG00000074151
Nlrx1	ENSMUSG00000032109
Nmb	ENSMUSG00000025723
Nme6	ENSMUSG00000032478
Nob1	ENSMUSG00000003848
Nod1	ENSMUSG00000038058
Nol3	ENSMUSG00000014776
Nomo1	ENSMUSG00000030835
Nop2	ENSMUSG00000038279
Nop53	ENSMUSG00000041560
Nop9	ENSMUSG00000019297
Nosip	ENSMUSG00000003421
Nova2	ENSMUSG00000030411
Npat	ENSMUSG00000033054
Nphp3	ENSMUSG00000032558
Nprl2	ENSMUSG00000010057
Nptn	ENSMUSG00000032336
Nptx2	ENSMUSG00000059991
Npy1r	ENSMUSG00000036437
Nqo1	ENSMUSG00000003849
Nr1d2	ENSMUSG00000021775
Nr1h2	ENSMUSG00000060601
Nr2c1	ENSMUSG00000005897
Nr2c2	ENSMUSG00000005893
Nr2c2ap	ENSMUSG00000071078
Nr2f2	ENSMUSG00000030551
Nr2f6	ENSMUSG00000002393
Nr3c2	ENSMUSG00000031618
Nradd	ENSMUSG00000032491
Nrbf2	ENSMUSG00000075000
Nrbf2	ENSMUSG00000115942
Nrf1	ENSMUSG00000058440
Nrg1	ENSMUSG00000062991
Nrg3	ENSMUSG00000041014
Nrg4	ENSMUSG00000032311
Nrgn	ENSMUSG00000053310
Nrip2	ENSMUSG00000001520
Nrip3	ENSMUSG00000034825
Nrn1l	ENSMUSG00000044287
Nrp1	ENSMUSG00000025810
Nsd3	ENSMUSG00000054823
Nsmce1	ENSMUSG00000030750
Nsmce3	ENSMUSG00000070520
Nsmce4a	ENSMUSG00000040331
Nt5c3	ENSMUSG00000029780
Nt5dc1	ENSMUSG00000039480
Nt5dc2	ENSMUSG00000071547
Nt5dc3	ENSMUSG00000054027
Nt5e	ENSMUSG00000032420
Ntm	ENSMUSG00000059974
Ntn5	ENSMUSG00000070564
Ntpcr	ENSMUSG00000031851
Ntrk3	ENSMUSG00000059146
Nts	ENSMUSG00000019890
Nuak1	ENSMUSG00000020032
Nucb1	ENSMUSG00000030824
Nucb2	ENSMUSG00000030659
Nudt1	ENSMUSG00000036639
Nudt13	ENSMUSG00000021809
Nudt15	ENSMUSG00000033405
Nudt16	ENSMUSG00000032565
Nudt18	ENSMUSG00000045211
Nudt19	ENSMUSG00000034875
Nudt21	ENSMUSG00000031754
Nudt4	ENSMUSG00000020029
Nudt7	ENSMUSG00000031767
Nufip1	ENSMUSG00000022009
Numa1	ENSMUSG00000066306
Numbl	ENSMUSG00000063160
Nup107	ENSMUSG00000052798
Nup133	ENSMUSG00000039509
Nup205	ENSMUSG00000038759
Nup210	ENSMUSG00000030091
Nup37	ENSMUSG00000035351
Nup43	ENSMUSG00000040034
Nup43	ENSMUSG00000116037
Nup62	ENSMUSG00000109511
Nup93	ENSMUSG00000032939
Nup98	ENSMUSG00000063550
Nupr1	ENSMUSG00000030717
Nus1	ENSMUSG00000023068
Nutf2	ENSMUSG00000008450
Nxpe2	ENSMUSG00000032028
Nxpe4	ENSMUSG00000044229
Nxph1	ENSMUSG00000046178
Nxph4	ENSMUSG00000040258
Nyap1	ENSMUSG00000045348
Nynrin	ENSMUSG00000075592
Oaf	ENSMUSG00000032014
Oat	ENSMUSG00000030934
Oaz1	ENSMUSG00000035242
Oaz2	ENSMUSG00000040652
Ocel1	ENSMUSG00000002396
Ogdhl	ENSMUSG00000021913
Ogfod1	ENSMUSG00000033009
Ogg1	ENSMUSG00000030271
Olfm2	ENSMUSG00000032172
Olfr482	ENSMUSG00000059031
Olfr655	ENSMUSG00000051182
Olfr889	ENSMUSG00000096356
Olfr920	ENSMUSG00000061039
Omp	ENSMUSG00000074006
Ooep	ENSMUSG00000032346
Opa3	ENSMUSG00000052214
Opcml	ENSMUSG00000062257
Oprm1	ENSMUSG00000000766
Orai3	ENSMUSG00000043964
Orc6	ENSMUSG00000031697
Ormdl2	ENSMUSG00000025353
Os9	ENSMUSG00000040462
Osbpl10	ENSMUSG00000040875
Osbpl3	ENSMUSG00000029822
Osbpl5	ENSMUSG00000037606
Osbpl8	ENSMUSG00000020189
Osgep	ENSMUSG00000006289
Ostm1	ENSMUSG00000038280
Otoa	ENSMUSG00000034990
Otud4	ENSMUSG00000036990
Otud7a	ENSMUSG00000033510
Oxa1l	ENSMUSG00000000959
Oxnad1	ENSMUSG00000021906
Oxsm	ENSMUSG00000021786
Oxsr1	ENSMUSG00000036737
P2ry2	ENSMUSG00000032860
P3h3	ENSMUSG00000023191
P4ha1	ENSMUSG00000019916
P4ha3	ENSMUSG00000051048
P4htm	ENSMUSG00000006675
Pa2g4	ENSMUSG00000025364
Pabpn1	ENSMUSG00000022194
Paf1	ENSMUSG00000003437
Pafah1b2	ENSMUSG00000003131
Pafah1b3	ENSMUSG00000005447
Paip2b	ENSMUSG00000045896
Pak1	ENSMUSG00000030774
Pak4	ENSMUSG00000030602
Pald1	ENSMUSG00000020092
Palld	ENSMUSG00000058056
Palm	ENSMUSG00000035863
Palm3	ENSMUSG00000047986
Pan2	ENSMUSG00000005682
Pan3	ENSMUSG00000029647
Panx1	ENSMUSG00000031934
Paox	ENSMUSG00000025464
Paqr5	ENSMUSG00000032278
Paqr9	ENSMUSG00000064225
Pard3	ENSMUSG00000025812
Pard6a	ENSMUSG00000005699
Parg	ENSMUSG00000021911
Parp11	ENSMUSG00000037997
Parp12	ENSMUSG00000038507
Parp2	ENSMUSG00000036023
Parp3	ENSMUSG00000023249
Parp4	ENSMUSG00000054509
Parp6	ENSMUSG00000025237
Parva	ENSMUSG00000030770
Parvaos	ENSMUSG00000085049
Pbld1	ENSMUSG00000112129
Pbld2	ENSMUSG00000020072
Pbrm1	ENSMUSG00000042323
Pbx4	ENSMUSG00000031860
Pcbd1	ENSMUSG00000020098
Pcbp1	ENSMUSG00000051695
Pcbp3	ENSMUSG00000001120
Pcbp4	ENSMUSG00000023495
Pcca	ENSMUSG00000041650
Pccb	ENSMUSG00000032527
Pcdh15	ENSMUSG00000052613
Pcdh17	ENSMUSG00000035566
Pcdh8	ENSMUSG00000036422
Pcdh9	ENSMUSG00000055421
Pcf11	ENSMUSG00000041328
Pcgf1	ENSMUSG00000069678
Pcid2	ENSMUSG00000038542
Pck2	ENSMUSG00000040618
Pcm1	ENSMUSG00000031592
Pcmt1	ENSMUSG00000019795
Pcmt1	ENSMUSG00000116405
Pcnt	ENSMUSG00000001151
Pcnx2	ENSMUSG00000060212
Pcolce2	ENSMUSG00000015354
Pcsk6	ENSMUSG00000030513
Pcsk7	ENSMUSG00000035382
Pcyox1	ENSMUSG00000029998
Pdap1	ENSMUSG00000029623
Pdcd2l	ENSMUSG00000002635
Pdcd5	ENSMUSG00000030417
Pdcd6ip	ENSMUSG00000032504
Pdcd7	ENSMUSG00000041837
Pde12	ENSMUSG00000043702
Pde12	ENSMUSG00000116251
Pde1c	ENSMUSG00000004347
Pde2a	ENSMUSG00000110195
Pde3a	ENSMUSG00000041741
Pde3b	ENSMUSG00000030671
Pde4a	ENSMUSG00000032177
Pde4c	ENSMUSG00000031842
Pde4c	ENSMUSG00000111773
Pde8a	ENSMUSG00000025584
Pdgfa	ENSMUSG00000025856
Pdhb	ENSMUSG00000021748
Pdia4	ENSMUSG00000025823
Pdk4	ENSMUSG00000019577
Pdlim2	ENSMUSG00000022090
Pdp2	ENSMUSG00000048371
Pdpr	ENSMUSG00000033624
Pds5b	ENSMUSG00000034021
Pdss2	ENSMUSG00000038240
Pdxk	ENSMUSG00000032788
Pdzrn3	ENSMUSG00000035357
Peak1	ENSMUSG00000074305
Peg10	ENSMUSG00000092035
Peg3	ENSMUSG00000002265
Peli2	ENSMUSG00000021846
Pepd	ENSMUSG00000063931
Perp	ENSMUSG00000019851
Pet100	ENSMUSG00000087687
Pex11a	ENSMUSG00000030545
Pex11g	ENSMUSG00000069633
Pex26	ENSMUSG00000067825
Pex3	ENSMUSG00000019809
Pex5	ENSMUSG00000005069
Pex7	ENSMUSG00000020003
Pfkfb4	ENSMUSG00000025648
Pfkl	ENSMUSG00000020277
Pgap2	ENSMUSG00000030990
Pgbd5	ENSMUSG00000050751
Pgls	ENSMUSG00000031807
Pglyrp1	ENSMUSG00000030413
Pgm2l1	ENSMUSG00000030729
Pgm3	ENSMUSG00000056131
Pgpep1	ENSMUSG00000056204
Pgr	ENSMUSG00000031870
Phactr2	ENSMUSG00000062866
Phb2	ENSMUSG00000004264
Phc1	ENSMUSG00000040669
Phf11b	ENSMUSG00000091649
Phf14	ENSMUSG00000029629
Phf7	ENSMUSG00000021902
Phip	ENSMUSG00000032253
Phkb	ENSMUSG00000036879
Phkg2	ENSMUSG00000030815
Phlda1	ENSMUSG00000020205
Phlda2	ENSMUSG00000010760
Phldb1	ENSMUSG00000048537
Phlpp2	ENSMUSG00000031732
Phrf1	ENSMUSG00000038611
Phyhip	ENSMUSG00000003469
Phyhipl	ENSMUSG00000037747
Pianp	ENSMUSG00000030329
Pias1	ENSMUSG00000032405
Pias4	ENSMUSG00000004934
Pibf1	ENSMUSG00000022064
Picalm	ENSMUSG00000039361
Pidd1	ENSMUSG00000025507
Pigb	ENSMUSG00000079469
Pigyl	ENSMUSG00000010607
Pih1d1	ENSMUSG00000003423
Pih1d2	ENSMUSG00000000167
Pik3c2a	ENSMUSG00000030660
Pik3cb	ENSMUSG00000032462
Pik3r2	ENSMUSG00000031834
Pik3r2	ENSMUSG00000111826
Pik3r4	ENSMUSG00000032571
Pin1	ENSMUSG00000032171
Pinx1	ENSMUSG00000021958
Pip4k2c	ENSMUSG00000025417
Pip5k1c	ENSMUSG00000034902
Pira2	ENSMUSG00000089942
Pirb	ENSMUSG00000058818
Pkib	ENSMUSG00000019876
Pkm	ENSMUSG00000032294
Pkn1	ENSMUSG00000057672
Pknox2	ENSMUSG00000035934
Pkp3	ENSMUSG00000054065
Pla2g15	ENSMUSG00000031903
Plagl1	ENSMUSG00000019817
Plat	ENSMUSG00000031538
Plaur	ENSMUSG00000046223
Plcd1	ENSMUSG00000010660
Pld3	ENSMUSG00000003363
Plekha1	ENSMUSG00000040268
Plekha2	ENSMUSG00000031557
Plekha4	ENSMUSG00000040428
Plekha5	ENSMUSG00000030231
Plekha8	ENSMUSG00000005225
Plekhb1	ENSMUSG00000030701
Plekhf1	ENSMUSG00000074170
Plekhg1	ENSMUSG00000040624
Plekhg2	ENSMUSG00000037552
Plekhj1	ENSMUSG00000035278
Plekho2	ENSMUSG00000050721
Pllp	ENSMUSG00000031775
Pln	ENSMUSG00000038583
Plod2	ENSMUSG00000032374
Plod3	ENSMUSG00000004846
Plpbp	ENSMUSG00000031485
Plpp2	ENSMUSG00000052151
Plpp4	ENSMUSG00000070366
Plpp5	ENSMUSG00000031570
Plppr2	ENSMUSG00000040563
Plppr3	ENSMUSG00000035835
Pls1	ENSMUSG00000049493
Plscr1	ENSMUSG00000032369
Plscr2	ENSMUSG00000032372
Plscr4	ENSMUSG00000032377
Plvap	ENSMUSG00000034845
Plxna1	ENSMUSG00000030084
Plxna4	ENSMUSG00000029765
Plxnb1	ENSMUSG00000053646
Plxnc1	ENSMUSG00000074785
Plxnd1	ENSMUSG00000030123
Pml	ENSMUSG00000036986
Pms2	ENSMUSG00000079109
Pnkp	ENSMUSG00000002963
Pnma2	ENSMUSG00000046204
Pnmal1	ENSMUSG00000041141
Pnmal2	ENSMUSG00000070802
Pnp	ENSMUSG00000115338
Pnpla2	ENSMUSG00000025509
Pnpla6	ENSMUSG00000004565
Poc1a	ENSMUSG00000023345
Poc1b	ENSMUSG00000019952
Podxl2	ENSMUSG00000033152
Pofut2	ENSMUSG00000020260
Polb	ENSMUSG00000031536
Pold1	ENSMUSG00000038644
Pold3	ENSMUSG00000030726
Pole4	ENSMUSG00000030042
Polg	ENSMUSG00000039176
Polr1a	ENSMUSG00000049553
Polr1d	ENSMUSG00000029642
Polr2c	ENSMUSG00000031783
Polr2e	ENSMUSG00000004667
Polr2i	ENSMUSG00000019738
Polr2l	ENSMUSG00000038489
Polr2m	ENSMUSG00000032199
Polr3a	ENSMUSG00000025280
Polr3b	ENSMUSG00000034453
Polr3d	ENSMUSG00000000776
Polr3e	ENSMUSG00000030880
Polrmt	ENSMUSG00000020329
Pomgnt2	ENSMUSG00000066235
Pomk	ENSMUSG00000037251
Pomp	ENSMUSG00000029649
Pon2	ENSMUSG00000032667
Pop4	ENSMUSG00000030423
Pop7	ENSMUSG00000029715
Popdc3	ENSMUSG00000019848
Pot1a	ENSMUSG00000029676
Pou2f2	ENSMUSG00000008496
Pou4f1	ENSMUSG00000048349
Pou4f2	ENSMUSG00000031688
Ppa1	ENSMUSG00000020089
Ppan	ENSMUSG00000004100
Ppcdc	ENSMUSG00000063849
Ppfia1	ENSMUSG00000037519
Ppfia2	ENSMUSG00000053825
Ppfia3	ENSMUSG00000003863
Ppfibp1	ENSMUSG00000016487
Ppfibp2	ENSMUSG00000036528
Ppib	ENSMUSG00000032383
